52:12.9,64.38,84.02099609,31.34155273,1005.41,32.05,1
52:13.6,64.06,84.02099609,31.34155273,1005.44,32.05,1
52:13.9,64.06,83.92333984,31.34155273,1005.44,32.05,1
52:14.4,64.06,83.92333984,31.34155273,1005.43,32.06,1
52:14.9,64.06,83.92333984,31.34155273,1005.43,32.06,1
52:15.2,64.22,83.92333984,31.34155273,1005.42,32.06,1
52:15.9,64.22,83.92333984,31.37176514,1005.42,32.06,1
52:16.0,64.06,83.92333984,31.37176514,1005.42,32.04,1
52:16.8,63.9,83.92333984,31.37176514,1005.42,32.04,1
52:16.9,63.9,83.82568359,31.34155273,1005.42,32.04,1
52:17.6,63.74,83.82568359,31.34155273,1005.41,32.06,1
52:17.9,63.74,83.72802734,31.34155273,1005.41,32.06,1
52:18.4,61.96,83.72802734,31.34155273,1005.45,32.06,1
52:18.9,61.96,83.72802734,31.34155273,1005.45,32.06,1
52:19.2,59.54,83.72802734,31.34155273,1005.47,32.06,1
52:19.9,59.54,83.72802734,31.33148193,1005.47,32.06,1
52:20.0,58.72,83.72802734,31.33148193,1005.47,32.06,1
52:20.8,59.52,83.72802734,31.33148193,1005.39,32.06,1
52:20.9,59.52,83.63037109,31.34155273,1005.39,32.06,1
52:21.6,58.08,83.63037109,31.34155273,1005.41,32.05,1
52:21.9,58.08,83.53271484,31.33148193,1005.41,32.05,1
52:22.4,59.22,83.53271484,31.33148193,1005.46,32.06,1
52:22.9,59.22,83.53271484,31.34155273,1005.46,32.06,1
52:23.2,60.02,83.53271484,31.34155273,1005.42,32.06,1
52:23.9,60.02,83.53271484,31.33148193,1005.42,32.06,1
52:24.0,59.86,83.53271484,31.33148193,1005.42,32.06,1
52:24.8,60.02,83.53271484,31.33148193,1005.43,32.07,1
52:24.9,60.02,83.53271484,31.33148193,1005.43,32.07,1
52:25.6,60.34,83.53271484,31.33148193,1005.41,32.07,1
52:25.9,60.34,83.53271484,31.29119873,1005.41,32.07,1
52:26.4,61.62,83.53271484,31.29119873,1005.43,32.06,1
52:26.9,61.62,83.53271484,31.31134033,1005.43,32.06,1
52:27.2,63.56,83.53271484,31.31134033,1005.39,32.05,1
52:27.9,63.56,83.63037109,31.33148193,1005.39,32.05,1
52:28.1,63.9,83.63037109,31.33148193,1005.39,32.05,1
52:28.8,63.9,83.63037109,31.33148193,1005.42,32.07,1
52:28.9,63.9,83.53271484,31.29119873,1005.42,32.07,1
52:29.6,64.06,83.53271484,31.29119873,1005.42,32.06,1
52:29.9,64.06,83.53271484,31.29119873,1005.42,32.06,1
52:30.4,62.44,83.53271484,31.29119873,1005.44,32.06,1
52:30.9,62.44,83.43505859,31.29119873,1005.44,32.06,1
52:31.2,60.66,83.43505859,31.29119873,1005.42,32.07,1
52:31.9,60.66,83.43505859,31.28112793,1005.42,32.07,1
52:32.0,58.88,83.43505859,31.28112793,1005.42,32.07,1
52:32.8,60.5,83.43505859,31.28112793,1005.39,32.05,1
52:32.9,60.5,83.49609375,31.27105713,1005.39,32.05,1
52:33.6,62.76,83.49609375,31.27105713,1005.46,32.05,1
52:33.9,62.76,83.3984375,31.25091553,1005.46,32.05,1
52:34.4,62.76,83.3984375,31.25091553,1005.42,32.04,1
52:34.9,62.76,83.3984375,31.27105713,1005.42,32.04,1
52:35.2,61.64,83.3984375,31.27105713,1005.42,32.06,1
52:35.9,61.64,83.203125,31.25091553,1005.42,32.06,1
52:36.0,61.48,83.203125,31.25091553,1005.42,32.06,1
52:36.8,61.48,83.203125,31.25091553,1005.42,32.05,1
52:36.9,61.48,83.10546875,31.24084473,1005.42,32.05,1
52:37.6,61.64,83.10546875,31.24084473,1005.4,32.04,1
52:37.9,61.64,83.0078125,31.24084473,1005.4,32.04,1
52:38.4,61.8,83.0078125,31.24084473,1005.4,32.03,1
52:38.9,61.8,82.91015625,31.24084473,1005.4,32.03,1
52:39.2,61.64,82.91015625,31.24084473,1005.41,32.03,1
52:39.9,61.64,82.91015625,31.24084473,1005.41,32.03,1
52:40.0,61.64,82.91015625,31.24084473,1005.41,32.03,1
52:40.8,61.64,82.91015625,31.24084473,1005.42,32.05,1
52:40.9,61.64,82.8125,31.20056152,1005.42,32.05,1
52:41.6,61.64,82.8125,31.20056152,1005.45,32.04,1
52:41.9,61.64,82.8125,31.20056152,1005.45,32.04,1
52:42.4,61.64,82.8125,31.20056152,1005.4,32.03,1
52:42.9,61.64,82.71484375,31.18041992,1005.4,32.03,1
52:43.2,61.8,82.71484375,31.18041992,1005.43,32.03,1
52:43.9,61.8,82.71484375,31.17034912,1005.43,32.03,1
52:44.0,61.32,82.71484375,31.17034912,1005.43,32.03,1
52:44.8,61.64,82.71484375,31.17034912,1005.45,32.02,1
52:44.9,61.64,82.71484375,31.18041992,1005.45,32.02,1
52:45.6,61.64,82.71484375,31.18041992,1005.42,32.02,1
52:45.9,61.64,82.71484375,31.18041992,1005.42,32.02,1
52:46.4,61.8,82.71484375,31.18041992,1005.41,32.03,1
52:46.9,61.8,82.71484375,31.18041992,1005.41,32.03,1
52:47.2,61.8,82.71484375,31.18041992,1005.44,32.02,1
52:47.9,61.8,82.71484375,31.20056152,1005.44,32.02,1
52:48.0,61.8,82.71484375,31.20056152,1005.44,32.02,1
52:48.8,61.48,82.71484375,31.20056152,1005.42,32.04,1
52:48.9,61.48,82.71484375,31.18041992,1005.42,32.04,1
52:49.6,61.48,82.71484375,31.18041992,1005.44,32.03,1
52:49.9,61.48,82.71484375,31.20056152,1005.44,32.03,1
52:50.5,61.8,82.71484375,31.20056152,1005.4,32.03,1
52:50.9,61.8,82.71484375,31.21063232,1005.4,32.03,1
52:51.2,61.8,82.71484375,31.21063232,1005.41,32.04,1
52:51.9,61.8,82.71484375,31.22070313,1005.41,32.04,1
52:52.0,61.8,82.71484375,31.22070313,1005.41,32.04,1
52:52.8,61.48,82.71484375,31.22070313,1005.43,32.05,1
52:52.9,61.48,82.71484375,31.21063232,1005.43,32.05,1
52:53.6,61.8,82.71484375,31.21063232,1005.45,32.05,1
52:53.9,61.8,82.6171875,31.24084473,1005.45,32.05,1
52:54.4,62.76,82.6171875,31.24084473,1005.45,32.05,1
52:54.9,62.76,82.51953125,31.22070313,1005.45,32.05,1
52:55.2,62.76,82.51953125,31.22070313,1005.46,32.04,1
52:55.9,62.76,82.421875,31.24084473,1005.46,32.04,1
52:56.0,61.3,82.421875,31.24084473,1005.46,32.04,1
52:56.8,60.66,82.421875,31.24084473,1005.43,32.05,1
52:56.9,60.66,82.2265625,31.24084473,1005.43,32.05,1
52:57.6,60.82,82.2265625,31.24084473,1005.41,32.04,1
52:57.9,60.82,82.03125,31.24084473,1005.41,32.04,1
52:58.4,60.82,82.03125,31.24084473,1005.47,32.05,1
52:58.9,60.82,81.93359375,31.25091553,1005.47,32.05,1
52:59.2,60.82,81.93359375,31.25091553,1005.42,32.04,1
52:59.9,60.82,81.8359375,31.22070313,1005.42,32.04,1
53:00.0,60.98,81.8359375,31.22070313,1005.42,32.04,1
53:00.8,60.98,81.8359375,31.22070313,1005.45,32.05,1
53:00.9,60.98,81.73828125,31.21063232,1005.45,32.05,1
53:01.6,60.98,81.73828125,31.21063232,1005.44,32.04,1
53:02.0,60.98,81.73828125,31.22070313,1005.44,32.04,1
53:02.4,60.98,81.73828125,31.22070313,1005.43,32.04,1
53:02.9,60.98,81.54296875,31.21063232,1005.43,32.04,1
53:03.2,60.98,81.54296875,31.21063232,1005.44,32.04,1
53:03.9,60.98,81.34765625,31.21063232,1005.44,32.04,1
53:04.0,60.02,81.34765625,31.21063232,1005.44,32.04,1
53:04.8,60.98,81.34765625,31.21063232,1005.44,32.04,1
53:04.9,60.98,81.25,31.21063232,1005.44,32.04,1
53:05.6,58.56,81.25,31.21063232,1005.43,32.03,1
53:05.9,58.56,81.0546875,31.20056152,1005.43,32.03,1
53:06.4,61.46,81.0546875,31.20056152,1005.42,32.02,1
53:06.9,61.46,80.859375,31.20056152,1005.42,32.02,1
53:07.3,63.88,80.859375,31.20056152,1005.45,32.02,1
53:08.0,63.88,80.76171875,31.20056152,1005.45,32.02,1
53:08.0,63.9,80.76171875,31.20056152,1005.45,32.02,1
53:08.8,64.06,80.76171875,31.20056152,1005.45,32.02,1
53:08.9,64.06,80.6640625,31.21063232,1005.45,32.02,1
53:09.6,64.06,80.6640625,31.21063232,1005.44,32.02,1
53:09.9,64.06,80.76171875,31.18041992,1005.44,32.02,1
53:10.4,64.06,80.76171875,31.18041992,1005.43,32.01,1
53:11.0,64.06,80.76171875,31.20056152,1005.43,32.01,1
53:11.2,64.06,80.76171875,31.20056152,1005.4,32.02,1
53:12.0,64.06,80.859375,31.18041992,1005.4,32.02,1
53:12.0,64.06,80.859375,31.18041992,1005.4,32.02,1
53:12.8,63.9,80.859375,31.18041992,1005.42,32.03,1
53:13.0,63.9,80.95703125,31.18041992,1005.42,32.03,1
53:13.6,63.74,80.95703125,31.18041992,1005.37,32.02,1
53:14.0,63.74,81.15234375,31.20056152,1005.37,32.02,1
53:14.4,63.4,81.15234375,31.20056152,1005.43,32.03,1
53:15.0,63.4,81.25,31.18041992,1005.43,32.03,1
53:15.2,62.44,81.25,31.18041992,1005.43,32.01,1
53:16.0,62.44,81.34765625,31.15020752,1005.43,32.01,1
53:16.0,60.98,81.34765625,31.15020752,1005.43,32.01,1
53:16.8,61.78,81.34765625,31.15020752,1005.41,32.01,1
53:17.0,61.78,81.4453125,31.15020752,1005.41,32.01,1
53:17.6,60.98,81.4453125,31.15020752,1005.38,32,1
53:18.0,60.98,81.640625,31.15020752,1005.38,32,1
53:18.4,61.62,81.640625,31.15020752,1005.41,32.02,1
53:19.0,61.62,81.640625,31.14013672,1005.41,32.02,1
53:19.3,62.12,81.640625,31.14013672,1005.39,32,1
53:20.0,62.12,81.73828125,31.15020752,1005.39,32,1
53:20.0,63.08,81.73828125,31.15020752,1005.39,32,1
53:20.8,62.6,81.73828125,31.15020752,1005.44,32.01,1
53:21.0,62.6,81.8359375,31.15020752,1005.44,32.01,1
53:21.6,63.08,81.8359375,31.15020752,1005.4,32.01,1
53:22.0,63.08,81.93359375,31.15020752,1005.4,32.01,1
53:22.4,63.4,81.93359375,31.15020752,1005.45,32.01,1
53:23.0,63.4,82.03125,31.14013672,1005.45,32.01,1
53:23.2,62.28,82.03125,31.14013672,1005.44,32.01,1
53:24.0,62.28,82.12890625,31.15020752,1005.44,32.01,1
53:24.0,63.56,82.12890625,31.15020752,1005.44,32.01,1
53:24.8,64.06,82.12890625,31.15020752,1005.45,32.02,1
53:25.0,64.06,82.32421875,31.17034912,1005.45,32.02,1
53:25.6,64.38,82.32421875,31.17034912,1005.37,32.03,1
53:26.0,64.38,82.421875,31.17034912,1005.37,32.03,1
53:26.4,64.54,82.421875,31.17034912,1005.42,32.04,1
53:27.0,64.54,82.51953125,31.17034912,1005.42,32.04,1
53:27.2,64.54,82.51953125,31.17034912,1005.41,32.03,1
53:28.0,64.54,82.71484375,31.20056152,1005.41,32.03,1
53:28.0,64.54,82.71484375,31.20056152,1005.41,32.03,1
53:28.8,64.7,82.71484375,31.20056152,1005.41,32.03,1
53:29.0,64.7,82.91015625,31.18041992,1005.41,32.03,1
53:29.6,64.7,82.91015625,31.18041992,1005.42,32.01,1
53:30.0,64.7,83.0078125,31.18041992,1005.42,32.01,1
53:30.4,64.7,83.0078125,31.18041992,1005.41,32.02,1
53:31.0,64.7,83.203125,31.17034912,1005.41,32.02,1
53:31.3,64.86,83.203125,31.17034912,1005.43,32.02,1
53:32.0,64.86,83.3984375,31.15020752,1005.43,32.02,1
53:32.0,64.86,83.3984375,31.15020752,1005.43,32.02,1
53:32.8,65.02,83.3984375,31.15020752,1005.46,32.02,1
53:33.0,65.02,83.49609375,31.15020752,1005.46,32.02,1
53:33.6,65.02,83.49609375,31.15020752,1005.45,32.03,1
53:34.0,65.02,83.59375,31.14013672,1005.45,32.03,1
53:34.4,65.02,83.59375,31.14013672,1005.43,32.02,1
53:35.0,65.02,83.69140625,31.11999512,1005.43,32.02,1
53:35.2,65.18,83.69140625,31.11999512,1005.43,32.02,1
53:36.0,65.18,83.88671875,31.14013672,1005.44,32.01,1
53:36.0,65.18,83.88671875,31.14013672,1005.44,32.01,1
53:36.8,65.34,83.88671875,31.14013672,1005.43,32.04,1
53:37.0,65.34,84.08203125,31.14013672,1005.43,32.04,1
53:37.6,65.34,84.08203125,31.14013672,1005.37,32.04,1
53:38.0,65.34,84.1796875,31.11999512,1005.37,32.04,1
53:38.4,65.34,84.1796875,31.11999512,1005.39,32.05,1
53:39.0,65.34,84.08203125,31.09985352,1005.39,32.05,1
53:39.2,65.5,84.08203125,31.09985352,1005.39,32.05,1
53:40.0,65.5,84.1796875,31.11999512,1005.41,32.03,1
53:40.0,65.66,84.1796875,31.11999512,1005.41,32.03,1
53:40.8,65.66,84.1796875,31.11999512,1005.38,32.03,1
53:41.0,65.66,84.1796875,31.14013672,1005.38,32.03,1
53:41.6,65.82,84.1796875,31.14013672,1005.39,32.03,1
53:42.0,65.82,84.1796875,31.15020752,1005.39,32.03,1
53:42.4,65.82,84.1796875,31.15020752,1005.35,32.03,1
53:43.0,65.82,84.27734375,31.15020752,1005.35,32.03,1
53:43.2,65.82,84.27734375,31.15020752,1005.35,32.03,1
53:44.0,65.82,84.27734375,31.14013672,1005.4,32.04,1
53:44.0,65.98,84.27734375,31.14013672,1005.4,32.04,1
53:44.8,66.14,84.27734375,31.14013672,1005.37,32.04,1
53:45.0,66.14,84.27734375,31.11999512,1005.37,32.04,1
53:45.6,66.14,84.27734375,31.11999512,1005.38,32.05,1
53:46.0,66.14,84.27734375,31.11999512,1005.38,32.05,1
53:46.4,66.3,84.27734375,31.11999512,1005.41,32.05,1
53:47.0,66.3,84.27734375,31.14013672,1005.41,32.05,1
53:47.2,66.3,84.27734375,31.14013672,1005.41,32.05,1
53:48.0,66.3,84.27734375,31.11999512,1005.4,32.05,1
53:48.0,66.46,84.27734375,31.11999512,1005.4,32.05,1
53:48.8,66.46,84.27734375,31.11999512,1005.42,32.05,1
53:49.0,66.46,84.375,31.14013672,1005.42,32.05,1
53:49.6,66.62,84.375,31.14013672,1005.35,32.06,1
53:50.0,66.62,84.375,31.14013672,1005.35,32.06,1
53:50.4,66.78,84.375,31.14013672,1005.43,32.06,1
53:51.0,66.78,84.47265625,31.14013672,1005.43,32.06,1
53:51.2,66.78,84.47265625,31.14013672,1005.43,32.06,1
53:52.0,66.78,84.375,31.11999512,1005.4,32.06,1
53:52.0,66.48,84.375,31.11999512,1005.4,32.06,1
53:52.8,66.48,84.375,31.11999512,1005.36,32.03,1
53:53.0,66.48,84.375,31.11999512,1005.36,32.03,1
53:53.6,66.64,84.375,31.11999512,1005.41,32.04,1
53:54.0,66.64,84.27734375,31.08978271,1005.41,32.04,1
53:54.4,66.64,84.27734375,31.08978271,1005.42,32.04,1
53:55.0,66.64,84.08203125,31.09985352,1005.42,32.04,1
53:55.2,66.8,84.08203125,31.09985352,1005.42,32.04,1
53:56.0,66.8,83.984375,31.11999512,1005.4,32.03,1
53:56.0,66.8,83.984375,31.11999512,1005.4,32.03,1
53:56.8,66.8,83.984375,31.11999512,1005.38,32.05,1
53:57.0,66.8,83.7890625,31.09985352,1005.38,32.05,1
53:57.6,66.96,83.7890625,31.09985352,1005.4,32.03,1
53:58.0,66.96,83.59375,31.09985352,1005.4,32.03,1
53:58.4,66.96,83.59375,31.09985352,1005.37,32.04,1
53:59.0,66.96,83.3984375,31.11999512,1005.37,32.04,1
53:59.3,67.12,83.3984375,31.11999512,1005.37,32.04,1
54:00.0,67.12,83.30078125,31.14013672,1005.36,32.04,1
54:00.0,67.12,83.30078125,31.14013672,1005.36,32.04,1
54:00.8,67.28,83.30078125,31.14013672,1005.4,32.05,1
54:01.0,67.28,83.10546875,31.09985352,1005.4,32.05,1
54:01.6,67.44,83.10546875,31.09985352,1005.44,32.02,1
54:02.0,67.44,83.10546875,31.11999512,1005.44,32.02,1
54:02.4,67.44,83.10546875,31.11999512,1005.47,32.02,1
54:03.0,67.44,83.0078125,31.11999512,1005.47,32.02,1
54:03.2,67.44,83.0078125,31.11999512,1005.47,32.02,1
54:04.0,67.6,83.0078125,31.11999512,1005.45,32.03,1
54:04.0,67.6,82.91015625,31.08978271,1005.45,32.03,1
54:04.8,67.6,82.91015625,31.08978271,1005.42,32.03,1
54:05.0,67.6,82.71484375,31.06964111,1005.42,32.03,1
54:05.7,67.76,82.71484375,31.06964111,1005.46,32.02,1
54:06.0,67.76,82.71484375,31.08978271,1005.46,32.02,1
54:06.4,67.92,82.71484375,31.08978271,1005.47,32.01,1
54:07.0,67.92,82.51953125,31.06964111,1005.47,32.01,1
54:07.2,67.92,82.51953125,31.06964111,1005.47,32.01,1
54:08.0,68.08,82.51953125,31.06964111,1005.43,32.02,1
54:08.0,68.08,82.421875,31.08978271,1005.43,32.02,1
54:08.8,68.08,82.421875,31.08978271,1005.35,32,1
54:09.0,68.08,82.32421875,31.04949951,1005.35,32,1
54:09.6,68.24,82.32421875,31.04949951,1005.4,31.99,1
54:10.1,68.24,82.2265625,31.04949951,1005.4,31.99,1
54:10.4,68.24,82.2265625,31.04949951,1005.39,31.99,1
54:11.0,68.24,82.12890625,31.02935791,1005.39,31.99,1
54:11.2,68.4,82.12890625,31.02935791,1005.39,31.99,1
54:12.0,68.4,82.12890625,31.02935791,1005.45,31.97,1
54:12.0,68.4,82.12890625,31.02935791,1005.45,31.97,1
54:12.8,68.4,82.12890625,31.02935791,1005.45,31.98,1
54:13.1,68.4,82.2265625,31.01928711,1005.45,31.98,1
54:13.6,68.4,82.2265625,31.01928711,1005.45,31.98,1
54:14.1,68.4,82.32421875,31.01928711,1005.45,31.98,1
54:14.4,68.56,82.32421875,31.01928711,1005.47,31.97,1
54:15.1,68.56,82.421875,30.99914551,1005.47,31.97,1
54:15.2,68.56,82.421875,30.99914551,1005.47,31.97,1
54:16.0,68.56,82.421875,30.99914551,1005.43,31.97,1
54:16.1,68.56,82.51953125,30.99914551,1005.43,31.97,1
54:16.8,68.72,82.51953125,30.99914551,1005.42,31.97,1
54:17.1,68.72,82.6171875,30.99914551,1005.42,31.97,1
54:17.7,68.72,82.6171875,30.99914551,1005.4,31.97,1
54:18.1,68.72,82.8125,31.01928711,1005.4,31.97,1
54:18.4,68.72,82.8125,31.01928711,1005.41,31.98,1
54:19.1,68.72,83.10546875,31.02935791,1005.41,31.98,1
54:19.2,68.88,83.10546875,31.02935791,1005.41,31.98,1
54:20.0,68.88,83.10546875,31.02935791,1005.36,31.98,1
54:20.1,68.88,83.30078125,31.01928711,1005.36,31.98,1
54:20.8,68.72,83.30078125,31.01928711,1005.38,31.98,1
54:21.1,68.72,83.3984375,31.02935791,1005.38,31.98,1
54:21.6,68.88,83.3984375,31.02935791,1005.42,31.99,1
54:22.1,68.88,83.49609375,31.04949951,1005.42,31.99,1
54:22.4,68.88,83.49609375,31.04949951,1005.38,32,1
54:23.1,68.88,83.69140625,31.04949951,1005.38,32,1
54:23.2,68.88,83.69140625,31.04949951,1005.38,32,1
54:24.0,69.04,83.69140625,31.04949951,1005.4,32,1
54:24.1,69.04,83.7890625,31.05957031,1005.4,32,1
54:24.8,69.04,83.7890625,31.05957031,1005.36,31.98,1
54:25.1,69.04,83.7890625,31.06964111,1005.36,31.98,1
54:25.6,69.04,83.7890625,31.06964111,1005.41,31.99,1
54:26.1,69.04,83.88671875,31.06964111,1005.41,31.99,1
54:26.4,69.04,83.88671875,31.06964111,1005.37,31.98,1
54:27.1,69.04,83.7890625,31.05957031,1005.37,31.98,1
54:27.3,69.2,83.7890625,31.05957031,1005.37,31.98,1
54:28.0,69.2,83.7890625,31.05957031,1005.42,31.97,1
54:28.1,69.2,83.7890625,31.06964111,1005.42,31.97,1
54:28.8,69.2,83.7890625,31.06964111,1005.4,31.99,1
54:29.1,69.2,83.7890625,31.08978271,1005.4,31.99,1
54:29.6,69.36,83.7890625,31.08978271,1005.4,31.97,1
54:30.1,69.36,83.88671875,31.09985352,1005.4,31.97,1
54:30.4,69.36,83.88671875,31.09985352,1005.37,31.97,1
54:31.1,69.36,83.984375,31.08978271,1005.37,31.97,1
54:31.2,69.2,83.984375,31.08978271,1005.37,31.97,1
54:32.0,69.36,83.984375,31.08978271,1005.4,31.99,1
54:32.1,69.36,83.984375,31.06964111,1005.4,31.99,1
54:32.8,69.52,83.984375,31.06964111,1005.41,31.97,1
54:33.1,69.52,83.984375,31.05957031,1005.41,31.97,1
54:33.6,69.52,83.984375,31.05957031,1005.41,31.97,1
54:34.1,69.52,83.984375,31.06964111,1005.41,31.97,1
54:34.4,69.52,83.984375,31.06964111,1005.43,31.97,1
54:35.1,69.52,83.984375,31.08978271,1005.43,31.97,1
54:35.2,69.68,83.984375,31.08978271,1005.43,31.97,1
54:36.0,69.68,83.984375,31.08978271,1005.39,31.96,1
54:36.1,69.68,83.984375,31.06964111,1005.39,31.96,1
54:36.8,69.68,83.984375,31.06964111,1005.42,31.98,1
54:37.1,69.68,84.08203125,31.08978271,1005.42,31.98,1
54:37.6,69.68,84.08203125,31.08978271,1005.43,31.97,1
54:38.1,69.68,84.08203125,31.06964111,1005.43,31.97,1
54:38.4,69.68,84.08203125,31.06964111,1005.43,31.97,1
54:39.1,69.68,84.08203125,31.05957031,1005.43,31.97,1
54:39.2,69.68,84.08203125,31.05957031,1005.43,31.97,1
54:40.0,69.68,84.08203125,31.05957031,1005.44,31.95,1
54:40.1,69.68,84.08203125,31.08978271,1005.44,31.95,1
54:40.8,69.68,84.08203125,31.08978271,1005.42,31.95,1
54:41.1,69.68,84.1796875,31.06964111,1005.42,31.95,1
54:41.6,69.68,84.1796875,31.06964111,1005.45,31.93,1
54:42.1,69.68,84.1796875,31.08978271,1005.45,31.93,1
54:42.4,69.68,84.1796875,31.08978271,1005.47,31.94,1
54:43.1,69.68,84.1796875,31.08978271,1005.47,31.94,1
54:43.2,69.68,84.1796875,31.08978271,1005.47,31.94,1
54:44.0,69.68,84.1796875,31.08978271,1005.45,31.95,1
54:44.1,69.68,84.27734375,31.06964111,1005.45,31.95,1
54:44.8,69.68,84.27734375,31.06964111,1005.45,31.95,1
54:45.1,69.68,84.27734375,31.06964111,1005.45,31.95,1
54:45.6,69.68,84.27734375,31.06964111,1005.47,31.95,1
54:46.1,69.68,84.27734375,31.08978271,1005.47,31.95,1
54:46.4,69.52,84.27734375,31.08978271,1005.47,31.95,1
54:47.1,69.52,84.375,31.09985352,1005.48,31.95,1
54:47.2,69.52,84.375,31.09985352,1005.48,31.95,1
54:48.0,69.36,84.375,31.09985352,1005.46,31.94,1
54:48.1,69.36,84.47265625,31.09985352,1005.46,31.94,1
54:48.8,69.2,84.47265625,31.09985352,1005.46,31.96,1
54:49.1,69.2,84.5703125,31.09985352,1005.46,31.96,1
54:49.6,68.88,84.5703125,31.09985352,1005.5,31.95,1
54:50.1,68.88,84.5703125,31.09985352,1005.5,31.95,1
54:50.4,68.08,84.5703125,31.09985352,1005.5,31.95,1
54:51.1,68.08,84.765625,31.09985352,1005.46,31.94,1
54:51.2,65.66,84.765625,31.09985352,1005.46,31.94,1
54:52.0,64.36,84.765625,31.09985352,1005.4,31.94,1
54:52.1,64.36,84.765625,31.09985352,1005.4,31.94,1
54:52.8,65.64,84.765625,31.09985352,1005.4,31.95,1
54:53.1,65.64,84.86328125,31.08978271,1005.4,31.95,1
54:53.6,65.8,84.86328125,31.08978271,1005.42,31.95,1
54:54.1,65.8,84.9609375,31.08978271,1005.42,31.95,1
54:54.4,66.12,84.9609375,31.08978271,1005.42,31.95,1
54:55.1,66.12,84.9609375,31.09985352,1005.48,31.94,1
54:55.2,66.28,84.9609375,31.09985352,1005.48,31.94,1
54:56.0,66.12,84.9609375,31.09985352,1005.49,31.95,1
54:56.1,66.12,84.9609375,31.09985352,1005.49,31.95,1
54:56.8,65.82,84.9609375,31.09985352,1005.45,31.94,1
54:57.1,65.82,84.86328125,31.06964111,1005.45,31.94,1
54:57.6,66.6,84.86328125,31.06964111,1005.49,31.94,1
54:58.1,66.6,84.765625,31.09985352,1005.49,31.94,1
54:58.4,65.82,84.765625,31.09985352,1005.49,31.94,1
54:59.1,65.82,84.765625,31.09985352,1005.51,31.96,1
54:59.2,65.82,84.765625,31.09985352,1005.51,31.96,1
55:00.0,66.28,84.765625,31.09985352,1005.47,31.95,1
55:00.1,66.28,84.66796875,31.09985352,1005.47,31.95,1
55:00.8,66.14,84.66796875,31.09985352,1005.45,31.93,1
55:01.1,66.14,84.5703125,31.11999512,1005.45,31.93,1
55:01.6,66.14,84.5703125,31.11999512,1005.44,31.93,1
55:02.1,66.14,84.5703125,31.09985352,1005.44,31.93,1
55:02.4,66.14,84.5703125,31.09985352,1005.44,31.93,1
55:03.1,66.14,84.66796875,31.08978271,1005.45,31.94,1
