00:28.3,5.32,75.12817383,34.04052734,1010.21,34.72
00:28.5,5.31,75.12817383,34.04052734,1010.21,34.72
00:29.3,5.31,75.22583008,34.06066895,1010.18,34.7
00:29.3,5.32,75.22583008,34.06066895,1010.18,34.7
00:30.1,5.23,75.22583008,34.06066895,1010.22,34.71
00:30.3,5.23,75.42724609,34.06066895,1010.22,34.71
00:30.9,5.31,75.42724609,34.06066895,1010.2,34.7
00:31.3,5.31,75.62255859,34.04052734,1010.2,34.7
00:31.7,5.23,75.62255859,34.04052734,1010.2,34.7
00:32.3,5.23,75.81787109,34.06066895,1010.2,34.7
00:32.5,5.31,75.81787109,34.06066895,1010.2,34.7
00:33.3,5.31,76.01318359,34.06066895,1010.19,34.7
00:33.3,5.47,76.01318359,34.06066895,1010.19,34.7
00:34.1,5.31,76.01318359,34.06066895,1010.21,34.72
00:34.3,5.31,76.20849609,34.03045654,1010.21,34.72
00:34.9,5.47,76.20849609,34.03045654,1010.22,34.72
00:35.3,5.47,76.40380859,34.06066895,1010.22,34.72
00:35.7,5.56,76.40380859,34.06066895,1010.19,34.72
00:36.3,5.56,76.50146484,34.06066895,1010.19,34.72
00:36.5,5.47,76.50146484,34.06066895,1010.19,34.72
00:37.3,5.47,76.50146484,34.06066895,1010.21,34.73
00:37.3,5.47,76.59912109,34.07073975,1010.21,34.73
00:38.1,5.55,76.59912109,34.07073975,1010.21,34.74
00:38.3,5.55,76.80053711,34.06066895,1010.21,34.74
00:38.9,5.55,76.80053711,34.06066895,1010.2,34.74
00:39.3,5.55,76.89819336,34.06066895,1010.2,34.74
00:39.7,5.47,76.89819336,34.06066895,1010.21,34.76
00:40.3,5.47,76.99584961,34.04052734,1010.21,34.76
00:40.5,5.31,76.99584961,34.04052734,1010.21,34.76
00:41.3,5.39,76.99584961,34.04052734,1010.15,34.76
00:41.3,5.39,77.09350586,34.04052734,1010.15,34.76
00:42.1,5.4,77.09350586,34.04052734,1010.23,34.76
00:42.3,5.4,77.19116211,34.06066895,1010.23,34.76
00:42.9,5.4,77.19116211,34.06066895,1010.21,34.77
00:43.3,5.4,77.28881836,34.07073975,1010.21,34.77
00:43.7,5.31,77.28881836,34.07073975,1010.24,34.77
00:44.3,5.31,77.38647461,34.06066895,1010.24,34.77
00:44.5,5.31,77.38647461,34.06066895,1010.24,34.77
00:45.3,5.47,77.38647461,34.06066895,1010.21,34.77
00:45.3,5.47,77.48413086,34.06066895,1010.21,34.77
00:46.1,5.39,77.48413086,34.06066895,1010.21,34.77
00:46.3,5.39,77.58178711,34.06066895,1010.21,34.77
00:46.9,5.47,77.58178711,34.06066895,1010.23,34.78
00:47.3,5.47,77.77709961,34.06066895,1010.23,34.78
00:47.7,5.47,77.77709961,34.06066895,1010.23,34.77
00:48.3,5.47,77.87475586,34.07073975,1010.23,34.77
00:48.5,5.64,77.87475586,34.07073975,1010.23,34.77
