34:48.8,169.68,77.8503418,30.55603027,1011.24,31.27
34:49.6,171.92,77.8503418,30.55603027,1011.25,31.27
34:49.8,171.92,77.8503418,30.55603027,1011.25,31.27
34:50.4,175.44,77.8503418,30.55603027,1011.23,31.25
34:50.8,175.44,77.75268555,30.55603027,1011.23,31.25
34:51.2,176.4,77.75268555,30.55603027,1011.21,31.25
34:51.8,176.4,77.75268555,30.55603027,1011.21,31.25
34:52.0,176.4,77.75268555,30.55603027,1011.23,31.25
34:52.8,176.72,77.75268555,30.55603027,1011.23,31.25
34:52.8,176.72,77.6550293,30.54595947,1011.23,31.25
34:53.6,176.72,77.6550293,30.54595947,1011.24,31.24
34:53.8,176.72,77.6550293,30.54595947,1011.24,31.24
34:54.4,176.4,77.6550293,30.54595947,1011.26,31.24
34:54.8,176.4,77.55737305,30.53588867,1011.26,31.24
34:55.2,177.04,77.55737305,30.53588867,1011.26,31.24
34:55.8,177.04,77.55737305,30.51574707,1011.26,31.24
34:56.0,177.04,77.55737305,30.51574707,1011.25,31.24
34:56.8,176.72,77.55737305,30.51574707,1011.25,31.24
34:56.8,176.72,77.55737305,30.54595947,1011.25,31.24
34:57.6,177.04,77.55737305,30.54595947,1011.2,31.23
34:57.8,177.04,77.4597168,30.53588867,1011.2,31.23
34:58.4,176.72,77.4597168,30.53588867,1011.21,31.21
34:58.8,176.72,77.4597168,30.51574707,1011.21,31.21
34:59.2,176.72,77.4597168,30.51574707,1011.19,31.22
34:59.8,176.72,77.4597168,30.51574707,1011.19,31.22
35:00.0,176.72,77.4597168,30.51574707,1011.2,31.23
35:00.8,176.72,77.4597168,30.51574707,1011.2,31.23
35:00.8,176.72,77.4597168,30.51574707,1011.2,31.23
35:01.6,176.72,77.4597168,30.51574707,1011.19,31.2
35:01.8,176.72,77.36206055,30.51574707,1011.19,31.2
35:02.4,176.72,77.36206055,30.51574707,1011.22,31.21
35:02.8,176.72,77.36206055,30.51574707,1011.22,31.21
35:03.2,176.4,77.36206055,30.51574707,1011.22,31.22
35:03.8,176.4,77.36206055,30.51574707,1011.22,31.22
35:04.0,176.4,77.36206055,30.51574707,1011.2,31.22
35:04.8,176.4,77.36206055,30.51574707,1011.2,31.22
35:04.8,176.4,77.36206055,30.50567627,1011.2,31.22
