20:00.5,84.32,70.78857422,30.09277344,1009.22,30.96
20:01.7,84.32,70.69702148,30.08270264,1009.21,31.13
20:02.8,84.32,70.59936523,30.12298584,1009.19,31.27
20:04.1,84.32,70.50170898,30.13305664,1009.19,31.31
20:05.4,84.32,70.40405273,30.18341064,1009.21,31.5
20:06.4,110.36,70.40405273,30.18341064,1009.21,31.63
20:06.4,110.36,70.40405273,30.18341064,1009.21,31.63
20:06.4,110.36,70.40405273,30.18341064,1009.21,31.63
20:06.4,110.36,70.40405273,30.18341064,1009.21,31.63
20:06.4,110.36,70.40405273,30.18341064,1009.21,31.63
20:06.5,110.36,70.40405273,30.18341064,1009.21,31.63
20:06.5,110.36,70.40405273,30.18341064,1009.21,31.63
20:06.5,110.36,70.40405273,30.18341064,1009.21,31.63
20:06.9,86.56,70.40405273,30.18341064,1009.21,31.63
20:07.4,86.56,70.30639648,30.24383545,1009.19,31.57
20:07.5,86.56,70.30639648,30.24383545,1009.19,31.57
20:07.5,86.56,70.30639648,30.24383545,1009.19,31.57
20:07.5,86.56,70.30639648,30.24383545,1009.19,31.57
20:07.7,130.32,70.30639648,30.24383545,1009.19,31.57
20:08.4,130.32,70.20874023,30.24383545,1009.17,31.57
20:08.5,130.32,70.20874023,30.24383545,1009.17,31.57
20:08.5,130.32,70.20874023,30.24383545,1009.17,31.57
20:08.5,130.32,70.20874023,30.24383545,1009.17,31.57
20:08.5,130.64,70.20874023,30.24383545,1009.17,31.57
20:09.4,130.64,70.20874023,30.24383545,1009.21,31.56
20:09.4,130.64,70.11108398,30.27404785,1009.21,31.56
20:09.5,130.64,70.11108398,30.27404785,1009.21,31.56
20:09.5,130.64,70.11108398,30.27404785,1009.21,31.56
20:09.5,130.64,70.11108398,30.27404785,1009.21,31.56
20:10.1,130.64,70.11108398,30.27404785,1009.21,31.56
20:10.4,130.64,70.11108398,30.28411865,1009.19,31.53
20:10.5,130.64,70.11108398,30.28411865,1009.19,31.53
20:10.5,130.64,70.11108398,30.28411865,1009.19,31.53
20:10.5,130.64,70.11108398,30.28411865,1009.19,31.53
20:10.9,130.96,70.11108398,30.28411865,1009.19,31.53
20:11.4,130.96,70.04394531,30.31433105,1009.19,31.5
20:11.5,130.96,70.04394531,30.31433105,1009.19,31.5
20:11.5,130.96,70.04394531,30.31433105,1009.19,31.5
20:11.5,130.96,70.04394531,30.31433105,1009.19,31.5
20:11.7,130.36,70.04394531,30.31433105,1009.19,31.5
20:12.4,130.36,69.94628906,30.34454346,1009.24,31.48
20:12.5,130.36,69.94628906,30.34454346,1009.24,31.48
20:12.5,130.36,69.94628906,30.34454346,1009.24,31.48
20:12.5,130.36,69.94628906,30.34454346,1009.24,31.48
20:12.5,130.36,69.94628906,30.34454346,1009.24,31.48
20:13.3,87.2,69.94628906,30.34454346,1009.19,31.47
20:13.4,87.2,69.84863281,30.35461426,1009.19,31.47
20:13.5,87.2,69.84863281,30.35461426,1009.19,31.47
20:13.5,87.2,69.84863281,30.35461426,1009.19,31.47
20:13.5,87.2,69.84863281,30.35461426,1009.19,31.47
20:14.3,87.52,69.84863281,30.35461426,1009.19,31.47
20:14.5,87.52,69.84863281,30.37475586,1009.2,31.46
20:14.5,87.52,69.84863281,30.37475586,1009.2,31.46
20:14.5,87.52,69.84863281,30.37475586,1009.2,31.46
20:14.5,87.52,69.84863281,30.37475586,1009.2,31.46
20:15.0,87.52,69.84863281,30.37475586,1009.2,31.46
20:15.4,87.52,69.75097656,30.39489746,1009.21,31.46
20:15.4,87.52,69.75097656,30.39489746,1009.21,31.46
20:15.5,87.52,69.75097656,30.39489746,1009.21,31.46
20:15.5,87.52,69.75097656,30.39489746,1009.21,31.46
20:15.7,87.84,69.75097656,30.39489746,1009.21,31.46
20:16.4,87.84,69.65332031,30.42510986,1009.21,31.46
20:16.4,87.84,69.65332031,30.42510986,1009.21,31.46
20:16.4,87.84,69.65332031,30.42510986,1009.21,31.46
20:16.5,87.84,69.65332031,30.42510986,1009.21,31.46
20:16.6,87.84,69.65332031,30.42510986,1009.21,31.46
20:17.3,88.16,69.65332031,30.42510986,1009.17,31.46
20:17.4,88.16,69.55566406,30.45532227,1009.17,31.46
20:17.4,88.16,69.55566406,30.45532227,1009.17,31.46
20:17.4,88.16,69.55566406,30.45532227,1009.17,31.46
20:17.4,88.16,69.55566406,30.45532227,1009.17,31.46
20:18.1,88.16,69.55566406,30.45532227,1009.17,31.46
20:18.4,88.16,69.45800781,30.49560547,1009.21,31.46
20:18.4,88.16,69.45800781,30.49560547,1009.21,31.46
20:18.4,88.16,69.45800781,30.49560547,1009.21,31.46
20:18.4,88.16,69.45800781,30.49560547,1009.21,31.46
20:18.9,88.16,69.45800781,30.49560547,1009.21,31.46
20:19.4,88.16,69.45800781,30.52581787,1009.16,31.46
20:19.5,88.16,69.45800781,30.52581787,1009.16,31.46
20:19.5,88.16,69.45800781,30.52581787,1009.16,31.46
20:19.5,88.16,69.45800781,30.52581787,1009.16,31.46
20:19.8,88.48,69.45800781,30.52581787,1009.16,31.46
20:20.4,88.48,69.36035156,30.50567627,1009.22,31.47
20:20.4,88.48,69.36035156,30.50567627,1009.22,31.47
20:20.4,88.48,69.36035156,30.50567627,1009.22,31.47
20:20.4,88.48,69.36035156,30.50567627,1009.22,31.47
20:20.6,88.48,69.36035156,30.50567627,1009.22,31.47
20:21.3,88.8,69.36035156,30.50567627,1009.16,31.47
20:21.4,88.8,69.26269531,30.56610107,1009.16,31.47
20:21.4,88.8,69.26269531,30.56610107,1009.16,31.47
20:21.4,88.8,69.26269531,30.56610107,1009.16,31.47
20:21.4,88.8,69.26269531,30.56610107,1009.16,31.47
20:22.2,88.8,69.26269531,30.56610107,1009.16,31.47
20:22.4,88.8,69.16503906,30.56610107,1009.19,31.48
20:22.5,88.8,69.16503906,30.56610107,1009.19,31.48
20:22.5,88.8,69.16503906,30.56610107,1009.19,31.48
20:22.5,88.8,69.16503906,30.56610107,1009.19,31.48
20:23.0,89.12,69.16503906,30.56610107,1009.19,31.48
20:23.4,89.12,69.16503906,30.58624268,1009.19,31.49
20:23.4,89.12,69.16503906,30.58624268,1009.19,31.49
20:23.4,89.12,69.16503906,30.58624268,1009.19,31.49
20:23.4,89.12,69.16503906,30.58624268,1009.19,31.49
20:23.7,89.12,69.16503906,30.58624268,1009.19,31.49
20:24.4,89.12,69.06738281,30.61645508,1009.18,31.52
20:24.5,89.12,69.06738281,30.61645508,1009.18,31.52
20:24.5,89.12,69.06738281,30.61645508,1009.18,31.52
20:24.5,89.12,69.06738281,30.61645508,1009.18,31.52
20:24.5,89.12,69.06738281,30.61645508,1009.18,31.52
20:25.3,89.12,69.06738281,30.61645508,1009.18,31.52
20:25.4,89.12,69.00634766,30.64666748,1009.18,31.52
20:25.5,89.12,69.00634766,30.64666748,1009.18,31.52
20:25.5,89.12,69.00634766,30.64666748,1009.18,31.52
20:25.5,89.12,69.00634766,30.64666748,1009.18,31.52
20:26.2,89.44,69.00634766,30.64666748,1009.18,31.52
20:26.4,89.44,69.00634766,30.65673828,1009.18,31.55
20:26.7,89.44,69.00634766,30.65673828,1009.18,31.55
20:26.7,89.44,69.00634766,30.65673828,1009.18,31.55
20:26.7,89.44,69.00634766,30.65673828,1009.18,31.55
20:27.0,89.44,69.00634766,30.65673828,1009.18,31.55
20:27.5,89.44,68.90869141,30.65673828,1009.22,31.56
20:27.5,89.44,68.90869141,30.65673828,1009.22,31.56
20:27.5,89.44,68.90869141,30.65673828,1009.22,31.56
20:27.5,89.44,68.90869141,30.65673828,1009.22,31.56
20:27.7,89.44,68.90869141,30.65673828,1009.22,31.56
20:28.4,89.44,68.81103516,30.71716309,1009.2,31.56
20:28.5,89.44,68.81103516,30.71716309,1009.2,31.56
20:28.5,89.44,68.81103516,30.71716309,1009.2,31.56
20:28.5,89.44,68.81103516,30.71716309,1009.2,31.56
20:28.5,89.44,68.81103516,30.71716309,1009.2,31.56
20:29.3,89.44,68.81103516,30.71716309,1009.16,31.57
20:29.4,89.44,68.71337891,30.72723389,1009.16,31.57
20:29.5,89.44,68.71337891,30.72723389,1009.16,31.57
20:29.5,89.44,68.71337891,30.72723389,1009.16,31.57
20:29.5,89.44,68.71337891,30.72723389,1009.16,31.57
20:30.1,89.44,68.71337891,30.72723389,1009.16,31.57
20:30.4,89.44,68.71337891,30.72723389,1009.2,31.59
20:30.5,89.44,68.71337891,30.72723389,1009.2,31.59
20:30.5,89.44,68.71337891,30.72723389,1009.2,31.59
20:30.5,89.44,68.71337891,30.72723389,1009.2,31.59
20:30.9,89.76,68.71337891,30.72723389,1009.2,31.59
20:31.4,89.76,68.61572266,30.76751709,1009.15,31.59
20:31.5,89.76,68.61572266,30.76751709,1009.15,31.59
20:31.5,89.76,68.61572266,30.76751709,1009.15,31.59
20:31.5,89.76,68.61572266,30.76751709,1009.15,31.59
20:31.7,89.76,68.61572266,30.76751709,1009.15,31.59
20:32.4,89.76,68.61572266,30.79772949,1009.19,31.61
20:32.5,89.76,68.61572266,30.79772949,1009.19,31.61
20:32.5,89.76,68.61572266,30.79772949,1009.19,31.61
20:32.5,89.76,68.61572266,30.79772949,1009.19,31.61
20:32.5,90.08,68.61572266,30.79772949,1009.19,31.61
20:33.4,90.08,68.61572266,30.79772949,1009.21,31.62
20:33.5,90.08,68.61572266,30.79772949,1009.21,31.62
20:33.5,90.08,68.61572266,30.79772949,1009.21,31.62
20:33.5,90.08,68.61572266,30.79772949,1009.21,31.62
20:33.5,90.08,68.61572266,30.79772949,1009.21,31.62
20:34.1,90.08,68.61572266,30.79772949,1009.21,31.62
20:34.4,90.08,68.61572266,30.82794189,1009.22,31.63
20:34.5,90.08,68.61572266,30.82794189,1009.22,31.63
20:34.5,90.08,68.61572266,30.82794189,1009.22,31.63
20:34.5,90.08,68.61572266,30.82794189,1009.22,31.63
20:35.0,90.4,68.61572266,30.82794189,1009.22,31.63
20:35.4,90.4,68.61572266,30.8480835,1009.18,31.65
20:35.5,90.4,68.61572266,30.8480835,1009.18,31.65
20:35.5,90.4,68.61572266,30.8480835,1009.18,31.65
20:35.5,90.4,68.61572266,30.8480835,1009.18,31.65
20:35.7,90.4,68.61572266,30.8480835,1009.18,31.65
20:36.4,90.4,68.61572266,30.8682251,1009.2,31.66
20:36.5,90.4,68.61572266,30.8682251,1009.2,31.66
20:36.5,90.4,68.61572266,30.8682251,1009.2,31.66
20:36.5,90.4,68.61572266,30.8682251,1009.2,31.66
20:36.6,90.4,68.61572266,30.8682251,1009.2,31.66
20:37.3,90.4,68.61572266,30.8682251,1009.19,31.67
20:37.6,90.4,68.61572266,30.8682251,1009.19,31.67
20:37.6,90.4,68.61572266,30.8682251,1009.19,31.67
20:37.6,90.4,68.61572266,30.8682251,1009.19,31.67
20:37.6,90.4,68.61572266,30.8682251,1009.19,31.67
20:38.1,133.56,68.61572266,30.8682251,1009.19,31.67
20:38.4,133.56,68.61572266,30.8782959,1009.17,31.69
20:38.4,133.56,68.61572266,30.8782959,1009.17,31.69
20:38.4,133.56,68.61572266,30.8782959,1009.17,31.69
20:38.5,133.56,68.61572266,30.8782959,1009.17,31.69
20:38.9,133.56,68.61572266,30.8782959,1009.17,31.69
20:39.4,133.56,68.61572266,30.9085083,1009.21,31.72
20:39.4,133.56,68.61572266,30.9085083,1009.21,31.72
20:39.4,133.56,68.61572266,30.9085083,1009.21,31.72
20:39.4,133.56,68.61572266,30.9085083,1009.21,31.72
20:39.8,133.56,68.61572266,30.9085083,1009.21,31.72
20:40.4,133.56,68.61572266,30.9185791,1009.2,31.72
20:40.5,133.56,68.61572266,30.9185791,1009.2,31.72
20:40.5,133.56,68.61572266,30.9185791,1009.2,31.72
20:40.5,133.56,68.61572266,30.9185791,1009.2,31.72
20:40.5,133.56,68.61572266,30.9185791,1009.2,31.72
20:41.4,133.56,68.61572266,30.9185791,1009.17,31.73
20:41.4,133.56,68.65234375,30.9588623,1009.17,31.73
20:41.4,133.56,68.65234375,30.9588623,1009.17,31.73
20:41.4,133.56,68.65234375,30.9588623,1009.17,31.73
20:41.4,133.56,68.65234375,30.9588623,1009.17,31.73
20:42.1,133.56,68.65234375,30.9588623,1009.17,31.73
20:42.4,133.56,68.5546875,30.96893311,1009.14,31.75
20:42.4,133.56,68.5546875,30.96893311,1009.14,31.75
20:42.4,133.56,68.5546875,30.96893311,1009.14,31.75
20:42.4,133.56,68.5546875,30.96893311,1009.14,31.75
20:42.9,118.44,68.5546875,30.96893311,1009.14,31.75
20:43.4,118.44,68.5546875,30.98907471,1009.23,31.76
20:43.4,118.44,68.5546875,30.98907471,1009.23,31.76
20:43.4,118.44,68.5546875,30.98907471,1009.23,31.76
20:43.4,118.44,68.5546875,30.98907471,1009.23,31.76
20:43.9,90.4,68.5546875,30.98907471,1009.23,31.76
20:44.4,90.4,68.5546875,30.98907471,1009.16,31.77
20:44.4,90.4,68.5546875,30.98907471,1009.16,31.77
20:44.4,90.4,68.5546875,30.98907471,1009.16,31.77
20:44.4,90.4,68.5546875,30.98907471,1009.16,31.77
20:44.6,90.4,68.5546875,30.98907471,1009.16,31.77
20:45.4,90.4,68.5546875,30.98907471,1009.21,31.79
20:45.4,90.4,68.5546875,31.02935791,1009.21,31.79
20:45.4,90.4,68.5546875,31.02935791,1009.21,31.79
20:45.4,90.4,68.5546875,31.02935791,1009.21,31.79
20:45.4,90.4,68.5546875,31.02935791,1009.21,31.79
20:46.1,90.4,68.5546875,31.02935791,1009.21,31.79
20:46.5,90.4,68.5546875,31.02935791,1009.19,31.79
20:46.5,90.4,68.5546875,31.02935791,1009.19,31.79
20:46.5,90.4,68.5546875,31.02935791,1009.19,31.79
20:46.5,90.4,68.5546875,31.02935791,1009.19,31.79
20:46.9,90.4,68.5546875,31.02935791,1009.19,31.79
20:47.4,90.4,68.5546875,31.04949951,1009.17,31.81
20:47.5,90.4,68.5546875,31.04949951,1009.17,31.81
20:47.5,90.4,68.5546875,31.04949951,1009.17,31.81
20:47.5,90.4,68.5546875,31.04949951,1009.17,31.81
20:47.7,90.4,68.5546875,31.04949951,1009.17,31.81
20:48.4,90.4,68.45703125,31.05957031,1009.17,31.82
20:48.5,90.4,68.45703125,31.05957031,1009.17,31.82
20:48.5,90.4,68.45703125,31.05957031,1009.17,31.82
20:48.5,90.4,68.45703125,31.05957031,1009.17,31.82
20:48.5,90.4,68.45703125,31.05957031,1009.17,31.82
20:49.3,90.4,68.45703125,31.05957031,1009.17,31.82
20:49.5,90.4,68.45703125,31.05957031,1009.17,31.84
20:49.5,90.4,68.45703125,31.05957031,1009.17,31.84
20:49.5,90.4,68.45703125,31.05957031,1009.17,31.84
20:49.5,90.4,68.359375,31.06964111,1009.17,31.84
20:50.2,90.4,68.359375,31.06964111,1009.17,31.84
20:50.5,90.4,68.26171875,31.08978271,1009.17,31.85
20:50.5,90.4,68.26171875,31.08978271,1009.17,31.85
20:50.5,90.4,68.26171875,31.08978271,1009.17,31.85
20:50.5,90.4,68.26171875,31.08978271,1009.17,31.85
20:50.9,90.4,68.26171875,31.08978271,1009.17,31.85
20:51.5,90.4,68.26171875,31.08978271,1009.2,31.87
20:51.5,90.4,68.26171875,31.08978271,1009.2,31.87
20:51.5,90.4,68.26171875,31.08978271,1009.2,31.87
20:51.5,90.4,68.26171875,31.08978271,1009.2,31.87
20:51.8,90.4,68.26171875,31.08978271,1009.2,31.87
20:52.5,90.4,68.26171875,31.08978271,1009.19,31.89
20:52.5,90.4,68.26171875,31.08978271,1009.19,31.89
20:52.5,90.4,68.26171875,31.08978271,1009.19,31.89
20:52.5,90.4,68.26171875,31.08978271,1009.19,31.89
20:52.5,90.4,68.26171875,31.08978271,1009.19,31.89
20:53.4,90.4,68.26171875,31.08978271,1009.19,31.89
20:53.5,90.4,68.26171875,31.08978271,1009.2,31.91
20:53.5,90.4,68.26171875,31.08978271,1009.2,31.91
20:53.5,90.4,68.26171875,31.08978271,1009.2,31.91
20:53.5,90.4,68.26171875,31.08978271,1009.2,31.91
20:54.1,90.4,68.26171875,31.08978271,1009.2,31.91
20:54.5,90.4,68.26171875,31.08978271,1009.18,31.93
20:54.5,90.4,68.26171875,31.08978271,1009.18,31.93
20:54.5,90.4,68.26171875,31.08978271,1009.18,31.93
20:54.5,90.4,68.26171875,31.08978271,1009.18,31.93
20:54.9,90.72,68.26171875,31.08978271,1009.18,31.93
20:55.5,90.72,68.26171875,31.08978271,1009.15,31.94
20:55.5,90.72,68.26171875,31.08978271,1009.15,31.94
20:55.5,90.72,68.26171875,31.08978271,1009.15,31.94
20:55.6,90.72,68.26171875,31.08978271,1009.15,31.94
